# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#         x_e = electron ionization fraction
#      -kappa = optical depth
#      kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#           g = kappa' e^-kappa = visibility function 
#          Tb = baryon temperature 
#         w_b = baryon equation of state parameter 
#       c_b^2 = baryon sound speed squared 
#       tau_d = baryon drag optical depth 
#    1:scale factor a         2:z                      3:conf. time [Mpc]       4:x_e                    5:kappa' [Mpc^-1]        6:exp(-kappa)            7:g [Mpc^-1]             8:Tb [K]                 9:dTb [K]               10:w_b                   11:c_b^2                 12:kappa_b            
       2.359348890487e-04       4.237457500000e+03       8.990962680667e+01       1.081829136481e+00       7.559501720774e+00      6.481283989256e-157      4.899527746961e-156       1.155191450279e+04       2.725500646383e+00       1.731525918423e-09       2.308701432070e-09       1.506027658424e+03 
       2.359071988261e-04       4.237955000000e+03       8.990060085816e+01       1.081829136497e+00       7.561276457482e+00      6.053756297724e-157      4.577412497331e-156       1.155327043923e+04       2.725500649083e+00       1.731729160859e-09       2.308972422562e-09       1.506454005752e+03 
       2.358795151025e-04       4.238452500000e+03       8.989157684650e+01       1.081829136512e+00       7.563051402491e+00      5.654422034325e-157      4.276468449698e-156       1.155462637568e+04       2.725500651302e+00       1.731932403295e-09       2.309243412953e-09       1.506880411700e+03 
       2.358518378754e-04       4.238950000000e+03       8.988255477106e+01       1.081829136527e+00       7.564826555802e+00      5.281422489592e-157      3.995304510168e-156       1.155598231212e+04       2.725500656509e+00       1.732135645730e-09       2.309514403977e-09       1.507306876267e+03 
       2.358241671427e-04       4.239447500000e+03       8.987353463122e+01       1.081829136543e+00       7.566601917416e+00      4.933021459289e-157      3.732620963251e-156       1.155733824857e+04       2.725500661155e+00       1.732338888166e-09       2.309785394881e-09       1.507733399453e+03 
       2.357965029021e-04       4.239945000000e+03       8.986451642636e+01       1.081829136558e+00       7.568377487331e+00      4.607597172493e-157      3.487203471098e-156       1.155869418501e+04       2.725500665200e+00       1.732542130601e-09       2.310056385659e-09       1.508159981260e+03 
       2.357688451511e-04       4.240442500000e+03       8.985550015585e+01       1.081829136573e+00       7.570153265548e+00      4.303634751389e-157      3.257917466695e-156       1.156005012145e+04       2.725500668604e+00       1.732745373037e-09       2.310327376301e-09       1.508586621687e+03 
       2.357411938877e-04       4.240940000000e+03       8.984648581907e+01       1.081829136588e+00       7.571929252066e+00      4.019719167794e-157      3.043702915171e-156       1.156140605790e+04       2.725500671328e+00       1.732948615472e-09       2.310598366799e-09       1.509013320734e+03 
       2.357135491094e-04       4.241437500000e+03       8.983747341540e+01       1.081829136603e+00       7.573705446887e+00      3.754528663622e-157      2.843569419017e-156       1.156276199434e+04       2.725500676841e+00       1.733151857907e-09       2.310869357889e-09       1.509440078402e+03 
       2.356859108141e-04       4.241935000000e+03       8.982846294422e+01       1.081829136618e+00       7.575481850010e+00      3.506828604775e-157      2.656591644657e-156       1.156411793079e+04       2.725500681593e+00       1.733355100343e-09       2.311140348817e-09       1.509866894691e+03 
       2.356582789994e-04       4.242432500000e+03       8.981945440490e+01       1.081829136633e+00       7.577258461434e+00      3.275465739936e-157      2.481905049307e-156       1.156547386723e+04       2.725500685545e+00       1.733558342778e-09       2.311411339576e-09       1.510293769602e+03 
       2.356306536630e-04       4.242930000000e+03       8.981044779682e+01       1.081829136648e+00       7.579035281160e+00      3.059362837595e-157      2.318701888400e-156       1.156682980367e+04       2.725500688655e+00       1.733761585213e-09       2.311682330156e-09       1.510720703133e+03 
       2.356030348027e-04       4.243427500000e+03       8.980144311937e+01       1.081829136663e+00       7.580812309188e+00      2.857513676382e-157      2.166227485159e-156       1.156818574012e+04       2.725500690883e+00       1.733964827648e-09       2.311953320550e-09       1.511147695287e+03 
       2.355754224162e-04       4.243925000000e+03       8.979244037192e+01       1.081829136678e+00       7.582589545518e+00      2.668978365447e-157      2.023776745105e-156       1.156954167656e+04       2.725500692191e+00       1.734168070084e-09       2.312224310748e-09       1.511574746063e+03 
       2.355478165012e-04       4.244422500000e+03       8.978343955384e+01       1.081829136693e+00       7.584366990150e+00      2.492878973152e-157      1.890690899441e-156       1.157089761300e+04       2.725500699565e+00       1.734371312519e-09       2.312495302234e-09       1.512001855462e+03 
       2.355202170554e-04       4.244920000000e+03       8.977444066452e+01       1.081829136708e+00       7.586144643083e+00      2.328395443750e-157      1.766354462258e-156       1.157225354945e+04       2.725500702425e+00       1.734574554954e-09       2.312766292761e-09       1.512429023483e+03 
       2.354926240766e-04       4.245417500000e+03       8.976544370334e+01       1.081829136723e+00       7.587922504319e+00      2.174761783072e-157      1.650192387531e-156       1.157360948589e+04       2.725500704243e+00       1.734777797389e-09       2.313037283068e-09       1.512856250127e+03 
       2.354650375626e-04       4.245915000000e+03       8.975644866968e+01       1.081829136737e+00       7.589700573856e+00      2.031262495548e-157      1.541667412811e-156       1.157496542233e+04       2.725500712011e+00       1.734981039824e-09       2.313308274638e-09       1.513283535394e+03 
       2.354374575109e-04       4.246412500000e+03       8.974745556292e+01       1.081829136752e+00       7.591478851695e+00      1.897229255981e-157      1.440277577360e-156       1.157632135878e+04       2.725500711627e+00       1.735184282259e-09       2.313579264477e-09       1.513710879285e+03 
       2.354098839194e-04       4.246910000000e+03       8.973846438244e+01       1.081829136767e+00       7.593257337836e+00      1.772037800622e-157      1.345553903250e-156       1.157767729522e+04       2.725500717114e+00       1.735387524694e-09       2.313850255563e-09       1.514138281800e+03 
       2.353823167858e-04       4.247407500000e+03       8.972947512762e+01       1.081829136781e+00       7.595036032279e+00      1.655105023081e-157      1.257058228751e-156       1.157903323167e+04       2.725500721401e+00       1.735590767128e-09       2.314121246395e-09       1.514565742938e+03 
       2.353547561078e-04       4.247905000000e+03       8.972048779784e+01       1.081829136796e+00       7.596814935024e+00      1.545886261613e-157      1.174381184007e-156       1.158038916811e+04       2.725500724448e+00       1.735794009563e-09       2.314392236963e-09       1.514993262701e+03 
       2.353272018831e-04       4.248402500000e+03       8.971150239248e+01       1.081829136810e+00       7.598594046070e+00      1.443872765127e-157      1.097140299638e-156       1.158174510455e+04       2.725500708624e+00       1.735997251998e-09       2.314663223525e-09       1.515420841089e+03 
       2.352996541095e-04       4.248900000000e+03       8.970251891093e+01       1.081829136825e+00       7.600373365419e+00      1.348589326178e-157      1.024978239557e-156       1.158310104099e+04       2.725500691474e+00       1.736200494433e-09       2.314934209804e-09       1.515848478102e+03 
       2.352721127847e-04       4.249397500000e+03       8.969353735256e+01       1.081829136839e+00       7.602152893069e+00      1.259592069930e-157      9.575611498502e-157       1.158445697744e+04       2.725500679996e+00       1.736403736868e-09       2.315205197287e-09       1.516276173740e+03 
       2.352445779065e-04       4.249895000000e+03       8.968455771676e+01       1.081829136854e+00       7.603932629021e+00      1.176466388830e-157      8.945771160969e-157       1.158581291388e+04       2.725500663594e+00       1.736606979302e-09       2.315476183723e-09       1.516703928003e+03 
       2.352170494726e-04       4.250392500000e+03       8.967558000291e+01       1.081829136868e+00       7.605712573275e+00      1.098825013377e-157      8.357347220072e-157       1.158716885032e+04       2.725500652787e+00       1.736810221737e-09       2.315747171347e-09       1.517131740892e+03 
       2.351895274807e-04       4.250890000000e+03       8.966660421039e+01       1.081829136882e+00       7.607492725831e+00      1.026306210031e-157      7.807617027283e-157       1.158852478677e+04       2.725500636975e+00       1.737013464171e-09       2.316018157908e-09       1.517559612407e+03 
       2.351620119286e-04       4.251387500000e+03       8.965763033859e+01       1.081829136897e+00       7.609273086688e+00      9.585720978797e-158      7.294036866046e-157       1.158988072321e+04       2.725500623160e+00       1.737216706606e-09       2.316289144892e-09       1.517987542548e+03 
       2.351345028140e-04       4.251885000000e+03       8.964865838689e+01       1.081829136911e+00       7.611053655848e+00      8.953070762359e-158      6.814230195692e-157       1.159123665965e+04       2.725500607781e+00       1.737419949040e-09       2.316560131542e-09       1.518415531316e+03 
       2.351070001346e-04       4.252382500000e+03       8.963968835467e+01       1.081829136925e+00       7.612834433309e+00      8.362163558565e-158      6.365976667561e-157       1.159259259610e+04       2.725500597841e+00       1.737623191475e-09       2.316831119348e-09       1.518843578711e+03 
       2.350795038882e-04       4.252880000000e+03       8.963072024131e+01       1.081829136939e+00       7.614615419073e+00      7.810245869667e-158      5.947201862592e-157       1.159394853254e+04       2.725500586257e+00       1.737826433909e-09       2.317102106804e-09       1.519271684733e+03 
       2.350520140726e-04       4.253377500000e+03       8.962175404621e+01       1.081829136953e+00       7.616396613138e+00      7.294745777080e-158      5.555967703026e-157       1.159530446898e+04       2.725500572991e+00       1.738029676344e-09       2.317373093901e-09       1.519699849382e+03 
       2.350245306854e-04       4.253875000000e+03       8.961278976874e+01       1.081829136967e+00       7.618178015505e+00      6.813260970460e-158      5.190463493906e-157       1.159666040542e+04       2.725500561525e+00       1.738232918778e-09       2.317644081381e-09       1.520128072658e+03 
       2.349970537244e-04       4.254372500000e+03       8.960382740829e+01       1.081829136981e+00       7.619959626174e+00      6.363547565796e-158      4.848997553060e-157       1.159801634187e+04       2.725500548296e+00       1.738436161212e-09       2.317915068485e-09       1.520556354563e+03 
       2.349695831875e-04       4.254870000000e+03       8.959486696425e+01       1.081829136995e+00       7.621741445145e+00      5.943509660524e-158      4.529989390923e-157       1.159937227831e+04       2.725500540314e+00       1.738639403647e-09       2.318186056704e-09       1.520984695096e+03 
       2.349421190722e-04       4.255367500000e+03       8.958590843599e+01       1.081829137009e+00       7.623523472417e+00      5.551189576977e-158      4.231962403993e-157       1.160072821475e+04       2.725500526966e+00       1.738842646081e-09       2.318457043781e-09       1.521413094258e+03 
       2.349146613764e-04       4.255865000000e+03       8.957695182290e+01       1.081829137023e+00       7.625305707992e+00      5.184758748953e-158      3.953537048295e-157       1.160208415119e+04       2.725500515260e+00       1.739045888515e-09       2.318728031208e-09       1.521841552048e+03 
