# Table of selected thermodynamics quantities
# The following notation is used in column titles:
#         x_e = electron ionization fraction
#      -kappa = optical depth
#      kappa' = Thomson scattering rate, prime denotes conformal time derivatives
#           g = kappa' e^-kappa = visibility function 
#          Tb = baryon temperature 
#         w_b = baryon equation of state parameter 
#       c_b^2 = baryon sound speed squared 
#       tau_d = baryon drag optical depth 
#    1:scale factor a         2:z                      3:conf. time [Mpc]       4:x_e                    5:kappa' [Mpc^-1]        6:exp(-kappa)            7:g [Mpc^-1]             8:Tb [K]                 9:dTb [K]               10:w_b                   11:c_b^2                 12:kappa_b            
       4.344633725654e-04       2.300690000000e+03       1.564583895682e+02       1.064906707435e+00       2.194441738656e+00       5.865630909232e-49       1.287178529077e-48       6.273253190501e+03       2.725501706542e+00       9.329487454119e-10       1.243931999252e-09       2.943216286237e+02 
       4.343694855436e-04       2.301187500000e+03       1.564307460792e+02       1.064934142118e+00       2.195447037511e+00       5.520310609611e-49       1.211954957401e-48       6.274609127603e+03       2.725501694184e+00       9.331623237321e-10       1.244216768939e-09       2.945275035053e+02 
       4.342756390909e-04       2.301685000000e+03       1.564031127540e+02       1.064961540024e+00       2.196452514452e+00       5.195291504977e-49       1.141121108942e-48       6.275965064705e+03       2.725501682438e+00       9.333758912162e-10       1.244501524248e-09       2.947334414561e+02 
       4.341818331808e-04       2.302182500000e+03       1.563754895868e+02       1.064988901222e+00       2.197458169538e+00       4.889381789638e-49       1.074421195763e-48       6.277321001807e+03       2.725501671713e+00       9.335894478841e-10       1.244786265251e-09       2.949394424746e+02 
       4.340880677872e-04       2.302680000000e+03       1.563478765719e+02       1.065016225779e+00       2.198464002830e+00       4.601459523903e-49       1.011614312378e-48       6.278676938908e+03       2.725501662417e+00       9.338029937552e-10       1.245070992021e-09       2.951455065592e+02 
       4.339943428837e-04       2.303177500000e+03       1.563202737033e+02       1.065043513767e+00       2.199470014388e+00       4.330468544277e-49       9.524735711386e-49       6.280032876008e+03       2.725501652397e+00       9.340165288495e-10       1.245355704338e-09       2.953516337083e+02 
       4.339006584442e-04       2.303675000000e+03       1.562926809755e+02       1.065070765253e+00       2.200476204273e+00       4.075414612806e-49       8.967852878025e-49       6.281388813109e+03       2.725501644628e+00       9.342300531867e-10       1.245640402569e-09       2.955578239204e+02 
       4.338070144425e-04       2.304172500000e+03       1.562650983826e+02       1.065097980307e+00       2.201482572545e+00       3.835361791581e-49       8.443482143571e-49       6.282744750208e+03       2.725501636956e+00       9.344435667864e-10       1.245925086495e-09       2.957640771940e+02 
       4.337134108524e-04       2.304670000000e+03       1.562375259188e+02       1.065125158998e+00       2.202489119267e+00       3.609429029040e-49       7.949728163226e-49       6.284100687307e+03       2.725501629790e+00       9.346570696686e-10       1.246209756188e-09       2.959703935275e+02 
       4.336198476477e-04       2.305167500000e+03       1.562099635785e+02       1.065152301395e+00       2.203495844498e+00       3.396786945900e-49       7.484805919936e-49       6.285456624406e+03       2.725501623544e+00       9.348705618531e-10       1.246494411722e-09       2.961767729193e+02 
       4.335263248023e-04       2.305665000000e+03       1.561824113559e+02       1.065179407566e+00       2.204502748301e+00       3.196654809072e-49       7.047034311970e-49       6.286812561504e+03       2.725501617776e+00       9.350840433598e-10       1.246779053073e-09       2.963832153680e+02 
       4.334328422900e-04       2.306162500000e+03       1.561548692452e+02       1.065206477582e+00       2.205509830737e+00       3.008297682565e-49       6.634830112682e-49       6.288168498601e+03       2.725501613753e+00       9.352975142085e-10       1.247063680414e-09       2.965897208721e+02 
       4.333394000849e-04       2.306660000000e+03       1.561273372407e+02       1.065233511512e+00       2.206517091869e+00       2.831023744892e-49       6.246702280591e-49       6.289524435699e+03       2.725501609321e+00       9.355109744191e-10       1.247348293523e-09       2.967962894300e+02 
       4.332459981609e-04       2.307157500000e+03       1.560998153367e+02       1.065260509423e+00       2.207524531757e+00       2.664181763433e-49       5.881246599839e-49       6.290880372795e+03       2.725501605751e+00       9.357244240116e-10       1.247632892572e-09       2.970029210402e+02 
       4.331526364918e-04       2.307655000000e+03       1.560723035274e+02       1.065287471386e+00       2.208532150466e+00       2.507158716580e-49       5.537140631888e-49       6.292236309891e+03       2.725501602601e+00       9.359378630059e-10       1.247917477539e-09       2.972096157013e+02 
       4.330593150517e-04       2.308152500000e+03       1.560448018072e+02       1.065314397469e+00       2.209539948056e+00       2.359377554965e-49       5.213138960242e-49       6.293592246987e+03       2.725501600286e+00       9.361512914221e-10       1.248202048498e-09       2.974163734118e+02 
       4.329660338146e-04       2.308650000000e+03       1.560173101702e+02       1.065341287742e+00       2.210547924591e+00       2.220295093594e-49       4.908068711123e-49       6.294948184082e+03       2.725501597507e+00       9.363647092801e-10       1.248486605325e-09       2.976231941701e+02 
       4.328727927546e-04       2.309147500000e+03       1.559898286109e+02       1.065368142274e+00       2.211556080134e+00       2.089400027368e-49       4.620825334357e-49       6.296304121177e+03       2.725501596396e+00       9.365781166000e-10       1.248771148293e-09       2.978300779748e+02 
       4.327795918456e-04       2.309645000000e+03       1.559623571234e+02       1.065394961133e+00       2.212564414747e+00       1.966211062770e-49       4.350368629366e-49       6.297660058271e+03       2.725501595657e+00       9.367915134019e-10       1.249055677279e-09       2.980370248244e+02 
       4.326864310617e-04       2.310142500000e+03       1.559348957021e+02       1.065421744389e+00       2.213572928495e+00       1.850275158820e-49       4.095719001829e-49       6.299015995365e+03       2.725501594846e+00       9.370048997058e-10       1.249340192259e-09       2.982440347175e+02 
       4.325933103770e-04       2.310640000000e+03       1.559074443413e+02       1.065448492111e+00       2.214581621440e+00       1.741165870978e-49       3.855953937746e-49       6.300371932458e+03       2.725501594383e+00       9.372182755319e-10       1.249624693309e-09       2.984511076526e+02 
       4.325002297657e-04       2.311137500000e+03       1.558800030353e+02       1.065475204368e+00       2.215590493647e+00       1.638481792010e-49       3.630204682391e-49       6.301727869551e+03       2.725501593829e+00       9.374316409004e-10       1.249909180405e-09       2.986582436283e+02 
       4.324071892019e-04       2.311635000000e+03       1.558525717783e+02       1.065501881229e+00       2.216599545179e+00       1.541845084149e-49       3.417653112260e-49       6.303083806643e+03       2.725501594461e+00       9.376449958313e-10       1.250193653721e-09       2.988654426432e+02 
       4.323141886598e-04       2.312132500000e+03       1.558251505648e+02       1.065528522764e+00       2.217608776100e+00       1.450900097122e-49       3.217528788622e-49       6.304439743735e+03       2.725501594981e+00       9.378583403449e-10       1.250478113133e-09       2.990727046957e+02 
       4.322212281134e-04       2.312630000000e+03       1.557977393890e+02       1.065555129040e+00       2.218618186476e+00       1.365312067109e-49       3.029106182303e-49       6.305795680826e+03       2.725501595809e+00       9.380716744614e-10       1.250762558719e-09       2.992800297845e+02 
       4.321283075371e-04       2.313127500000e+03       1.557703382452e+02       1.065581700128e+00       2.219627776370e+00       1.284765891902e-49       2.851702059799e-49       6.307151617917e+03       2.725501597368e+00       9.382849982011e-10       1.251046990552e-09       2.994874179081e+02 
       4.320354269050e-04       2.313625000000e+03       1.557429471278e+02       1.065608236096e+00       2.220637545847e+00       1.208964977799e-49       2.684673021314e-49       6.308507555007e+03       2.725501600080e+00       9.384983115843e-10       1.251331408710e-09       2.996948690652e+02 
       4.319425861914e-04       2.314122500000e+03       1.557155660310e+02       1.065634737014e+00       2.221647494973e+00       1.137630153973e-49       2.527413181780e-49       6.309863492097e+03       2.725501601785e+00       9.387116146311e-10       1.251615812970e-09       2.999023832544e+02 
       4.318497853707e-04       2.314620000000e+03       1.556881949493e+02       1.065661202950e+00       2.222657623811e+00       1.070498650466e-49       2.379351986737e-49       6.311219429187e+03       2.725501603767e+00       9.389249073621e-10       1.251900203507e-09       3.001099604741e+02 
       4.317570244169e-04       2.315117500000e+03       1.556608338770e+02       1.065687633974e+00       2.223667932429e+00       1.007323136044e-49       2.239952155216e-49       6.312575366275e+03       2.725501605590e+00       9.391381897974e-10       1.252184580299e-09       3.003176007232e+02 
       4.316643033046e-04       2.315615000000e+03       1.556334828084e+02       1.065714030154e+00       2.224678420891e+00       9.478708124237e-50       2.108707742191e-49       6.313931303364e+03       2.725501607676e+00       9.393514619576e-10       1.252468943421e-09       3.005253040001e+02 
       4.315716220080e-04       2.316112500000e+03       1.556061417379e+02       1.065740391560e+00       2.225689089263e+00       8.919225615212e-50       1.985142313645e-49       6.315287240452e+03       2.725501611311e+00       9.395647238629e-10       1.252753293048e-09       3.007330703035e+02 
       4.314789805015e-04       2.316610000000e+03       1.555788106597e+02       1.065766718262e+00       2.226699937611e+00       8.392721426993e-50       1.868807227787e-49       6.316643177539e+03       2.725501613477e+00       9.397779755339e-10       1.253037628860e-09       3.009408996321e+02 
       4.313863787594e-04       2.317107500000e+03       1.555514895683e+02       1.065793010327e+00       2.227710966002e+00       7.897254370581e-50       1.759280016265e-49       6.317999114626e+03       2.725501616321e+00       9.399912169909e-10       1.253321951132e-09       3.011487919844e+02 
       4.312938167562e-04       2.317605000000e+03       1.555241784581e+02       1.065819267825e+00       2.228722174502e+00       7.430997359934e-50       1.656162859475e-49       6.319355051713e+03       2.725501620269e+00       9.402044482546e-10       1.253606259940e-09       3.013567473591e+02 
       4.312012944663e-04       2.318102500000e+03       1.554968773234e+02       1.065845490825e+00       2.229733563177e+00       6.992230714432e-50       1.559081150545e-49       6.320710988799e+03       2.725501623163e+00       9.404176693453e-10       1.253890555063e-09       3.015647657549e+02 
       4.311088118641e-04       2.318600000000e+03       1.554695861585e+02       1.065871679397e+00       2.230745132094e+00       6.579335854047e-50       1.467682142883e-49       6.322066925884e+03       2.725501626292e+00       9.406308802836e-10       1.254174836677e-09       3.017728471705e+02 
       4.310163689242e-04       2.319097500000e+03       1.554423049578e+02       1.065897833609e+00       2.231756881321e+00       6.190789364179e-50       1.381633676431e-49       6.323422862969e+03       2.725501630085e+00       9.408440810901e-10       1.254459104858e-09       3.019809916044e+02 
